file_id,emotion,duration,energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
03-01-06-01-02-02-02,fearful,3.7370625,0.008864068426191807,0.1790614983974359,2702.942392904834,1825.3088568459416,-552.8506,19.319302,-28.938042,0.76407886,-15.469777,-9.738177,-23.288126,-8.259901,-4.075149,-9.204049,-8.058017,-1.9026369,-0.11490793
03-01-06-02-01-01-02,fearful,3.8038125,0.013945638202130795,0.17661009716386555,2537.0624474684787,1716.1507122465691,-506.29843,10.6490755,-30.898521,-0.10552161,-22.248175,-6.7164493,-18.021626,-9.845248,-4.1571794,-9.243191,-7.8876925,-3.882207,2.9593987
03-01-06-02-01-02-02,fearful,3.637,0.017604336142539978,0.17446203399122806,2499.914476047858,1678.0735772172445,-484.66223,8.933294,-29.595257,0.34644854,-21.960833,-7.349624,-16.628223,-11.360639,-5.9094076,-9.750346,-5.4632497,-2.424399,3.1027262
03-01-06-02-02-01-02,fearful,3.603625,0.01912313513457775,0.18540427959070796,2517.6741572364385,1724.0337503276,-484.19293,8.521112,-28.745628,-3.2581992,-18.584824,-8.28969,-15.662823,-9.021528,-6.7460775,-9.723969,-7.034196,-4.668544,2.791323
03-01-06-02-02-02-02,fearful,3.603625,0.016187002882361412,0.18985930586283187,2742.054722937367,1878.2955211980304,-474.03302,12.107175,-26.953959,-2.4110572,-17.175589,-8.160783,-20.118282,-8.285341,-3.9573731,-9.08622,-5.912363,-2.6851134,2.212074
03-01-07-01-01-01-02,disgust,3.670375,0.003363771829754114,0.10590183423913044,1769.0020835510697,1388.6921135067068,-617.7003,41.746655,-10.3981905,3.8063245,-8.82636,-0.07053917,-17.855112,-4.9599404,-3.8105469,-3.3404682,-4.4113364,-3.1221197,-1.5538104
03-01-07-01-01-02-02,disgust,3.637,0.003138951724395156,0.12213027686403509,1904.4838456333857,1501.979566566758,-631.088,47.63037,-10.991912,5.546584,-11.430086,-0.012520832,-18.375973,-8.204264,-2.7825139,-4.166025,-5.9692454,-5.699266,-2.4660645
03-01-07-01-02-01-02,disgust,3.8705625,0.004788180347532034,0.11243381973140495,1800.5662913371568,1382.3141874811904,-605.10474,44.49103,-10.093559,2.9463415,-8.565524,-3.123838,-16.709223,-8.804073,-1.8229945,-7.6745844,-4.5737205,-6.7585697,-2.633117
03-01-07-01-02-02-02,disgust,3.8371875,0.004645301960408688,0.10725504557291667,2048.6123984378078,1558.070817344023,-617.51355,41.153774,-14.413462,4.0435233,-12.625559,-4.6262026,-19.71516,-7.5156946,-1.1645762,-9.251721,-4.7045374,-8.332717,-4.0126486
03-01-07-02-01-01-02,disgust,4.1375,0.0058442153967916965,0.12090970552884615,1999.3739172373737,1489.3555541626179,-560.94763,34.19694,-14.990398,0.31479657,-16.369978,-1.5205616,-18.337692,-8.790093,-3.1457052,-6.913703,-6.3565507,-5.2832274,-3.1207206
03-01-07-02-01-02-02,disgust,4.1375,0.006186900660395622,0.12300555889423077,2327.109080822642,1716.9721562677903,-563.1773,37.54295,-10.572157,2.2958398,-13.628083,0.9041532,-14.654044,-7.2233434,-2.1385384,-3.682275,-5.6068077,-4.6438007,-2.5545533
03-01-07-02-02-01-02,disgust,4.004,0.007886367850005627,0.12124875992063493,1895.2338014623003,1461.855092633713,-537.9256,38.48642,-16.25257,-3.6898258,-13.258373,-7.279717,-21.49163,-8.234714,-3.9292386,-10.44427,-2.4484403,-8.760854,-3.7075324
03-01-07-02-02-02-02,disgust,4.037375,0.007437761873006821,0.15463136687992127,2439.888293799663,1778.8798517592581,-548.59875,37.44811,-16.196354,-1.3143166,-13.076075,-6.155221,-18.702179,-8.1662655,-2.5871577,-6.927865,-1.6678934,-8.091856,-1.3162149
03-01-08-01-01-01-02,surprised,3.536875,0.007168281357735395,0.12967166385135134,2161.7248924732467,1595.6560307571303,-555.83997,29.290012,-13.096714,8.953996,-14.7843,-2.5444891,-8.286427,-3.1942692,-5.3291316,-3.179134,-6.795137,-1.0133804,-0.11445449
03-01-08-01-01-02-02,surprised,3.536875,0.005618422757834196,0.10755824183558559,2311.4841532890564,1638.3885467849395,-589.65607,31.98993,-17.224478,5.4101243,-13.008881,-2.5514345,-9.568748,-6.9922853,-6.7817707,-6.2413726,-5.3012214,-3.5672238,-0.74595076
03-01-08-01-02-01-02,surprised,3.603625,0.006814495660364628,0.1260889103982301,2261.600850770822,1638.4039720267176,-580.1185,33.142296,-14.648586,3.2120256,-14.045164,-2.7247381,-12.091038,-6.525799,-5.07375,-7.4249487,-6.306604,-6.3141284,1.0720223
03-01-08-01-02-02-02,surprised,3.536875,0.007206516340374947,0.13874225788288289,2293.6361315835925,1672.5317045178092,-574.94324,32.673702,-17.528267,6.1643066,-15.625961,-7.577698,-14.576489,-8.137153,-6.9602747,-7.2082148,-7.473213,-3.0039113,2.6608307
03-01-08-02-01-01-02,surprised,3.7370625,0.009163640439510345,0.1488423143696581,2329.33588940602,1688.7460174420455,-517.6637,25.28092,-16.597189,5.061655,-15.150992,-1.4619261,-11.551743,-6.085297,-5.999112,-3.9126787,-5.4329977,0.62559307,5.858849
03-01-08-02-01-02-02,surprised,3.7704375,0.009089574217796326,0.14465538930084745,2737.3439079333734,1939.6011972208858,-527.2085,26.783064,-21.943851,3.7863414,-17.607645,-2.4311495,-9.916308,-6.2256064,-5.7998614,-4.6320357,-4.8813853,1.6112481,5.101179
03-01-08-02-02-01-02,surprised,3.737125,0.011905302293598652,0.13969017094017094,2360.170226579844,1746.0847080304836,-526.59064,26.880774,-16.51029,-0.20381612,-18.786037,-6.2045183,-12.691205,-9.744315,-7.456968,-5.6285043,-3.0510652,-3.3038127,3.813634
03-01-08-02-02-02-02,surprised,3.8038125,0.012439311482012272,0.15082146139705882,2373.094839881126,1664.8795539702235,-506.26773,27.73102,-23.342062,-4.750439,-18.310797,-7.5625215,-16.935822,-9.276205,-7.383553,-7.991889,-8.287772,-6.1579723,-0.5861149
03-01-01-01-01-01-03,neutral,3.4368125,0.004142997320741415,0.09285933883101852,1800.0546714712953,1570.3942736696235,-605.2227,52.040966,-3.5687604,12.550496,-0.9915152,-8.083779,-13.936629,-2.1665578,-10.882687,-2.0119717,-4.4555078,-3.7527802,-3.0403993
03-01-01-01-01-02-03,neutral,3.5035,0.003857729956507683,0.09914328835227272,2046.470505139789,1954.0887839966904,-609.915,65.0368,3.846368,20.32537,5.0556135,-3.2898688,-10.124157,1.9369648,-6.2945876,0.8318261,-1.0920676,1.500414,-0.3418025
03-01-01-01-02-01-03,neutral,3.5035,0.004243460483849049,0.11703657670454545,2466.4992689964643,1891.4884816146273,-617.15356,53.97014,-1.1232238,14.063348,1.9245092,-8.1164,-14.305121,-2.531996,-11.446804,0.53800917,-6.500542,-2.3354013,-1.9756645
03-01-01-01-02-02-03,neutral,3.4701875,0.004525505937635899,0.13850612815366972,2480.674340165658,2006.7869070369943,-604.01715,51.534996,2.3086405,12.3393755,4.176553,-8.921255,-16.94944,-4.2676597,-12.321475,-2.0262222,-4.998058,-2.3202302,-3.3437896
03-01-02-01-01-01-03,calm,3.8371875,0.0028355561662465334,0.09136962890625,1867.6452594554926,1634.9051718850485,-624.97815,60.35457,3.9504752,12.869617,2.8017905,-7.465623,-12.233695,0.5607632,-9.241049,4.31713,-6.628827,-1.5704013,-4.1586747
03-01-02-01-01-02-03,calm,3.7370625,0.0030519391875714064,0.09745592948717949,1876.6641120443676,1553.4974539157122,-609.49506,55.072403,-1.3350656,12.477716,-0.21825379,-9.018402,-13.11662,-0.013822372,-9.2794485,3.6908882,-7.7978554,-2.519488,-4.088159
03-01-02-01-02-01-03,calm,3.8371875,0.002970172557979822,0.13705240885416667,2427.9471258046133,1875.9921771128622,-616.66534,64.41561,-4.160761,12.285501,7.6819353,-17.095922,-11.564803,2.702527,-13.88208,7.4119577,-9.891092,-1.4976993,-5.3968616
03-01-02-01-02-02-03,calm,3.970625,0.00807824358344078,0.10894140625,2176.1715457600226,1820.4464342938613,-536.37067,49.15891,-4.234461,5.8290353,4.0836926,-11.008492,-14.750864,0.95873535,-13.161001,6.4177203,-9.30146,-2.8925412,-3.9563506
03-01-02-02-01-01-03,calm,4.037375,0.00464291637763381,0.13129382997047245,1971.8053693939266,1758.3728104088984,-531.5706,67.72112,-17.88495,6.232747,-4.992172,-13.846539,-18.128164,0.5007603,-16.711689,14.679652,-8.162973,-1.7169709,-2.725104
03-01-02-02-01-02-03,calm,3.9706875,0.00802700873464346,0.1451640625,2205.435329450593,1814.0972512640215,-509.06165,51.230152,-13.956103,10.966834,-0.6749707,-9.530341,-17.290981,-4.501483,-9.926752,5.1015205,-6.7022896,-1.2260691,-4.047306
03-01-02-02-02-01-03,calm,4.1375,0.00943763554096222,0.12360652043269231,2159.1674677126075,1847.8719278677581,-512.0678,54.46985,-6.289137,9.728767,4.1621304,-9.632253,-13.220608,1.3033339,-12.261052,12.935199,-7.586123,0.9725435,-0.14318079
03-01-02-02-02-02-03,calm,4.004,0.00883826706558466,0.13908265128968253,2212.6024502864175,1840.3485194653479,-517.20575,53.631878,-5.971077,6.710732,2.9485412,-8.996418,-17.68497,2.1691895,-11.65558,11.440254,-10.792045,-0.45372155,-1.9407684
03-01-03-01-01-01-03,happy,3.7704375,0.008074900135397911,0.14340158236228814,2217.9292785900457,1842.0891718959256,-525.558,55.202705,-13.45164,7.062095,0.34989884,-8.330357,-18.389341,-8.941861,-13.404325,4.2099504,-9.440667,-3.7047937,-4.3570104
03-01-03-01-01-02-03,happy,3.603625,0.011043740436434746,0.1401194344579646,2180.62586553695,1892.7991461441288,-501.7478,52.33558,-16.365025,-1.9797974,-4.1793923,-6.3755364,-19.180357,-8.158416,-16.201387,2.395962,-11.740682,-3.7182295,-5.1378703
03-01-03-01-02-01-03,happy,3.5035,0.01013859361410141,0.13750443892045455,2125.466136905652,1637.4399156071229,-517.20044,41.0169,-7.8744383,4.8421974,0.17925136,-12.72008,-19.716051,-6.405479,-16.534388,-2.0834696,-12.425524,-4.599631,-6.634655
03-01-03-01-02-02-03,happy,3.5035,0.006836848333477974,0.12318004261363637,1808.3710527301585,1432.2051163087972,-544.32837,46.2592,-5.270712,-0.42763385,0.78032744,-7.1599054,-20.203266,-4.5176926,-14.833066,1.4878402,-10.555746,-3.6434731,-6.3002896
03-01-03-02-01-01-03,happy,4.3043125,0.02333766780793667,0.1510886863425926,2316.778542065989,1931.7404609347973,-419.25168,40.5335,-13.389385,-6.6335187,-6.7014503,-7.6970253,-19.18504,-5.1499925,-17.700594,4.3471355,-11.3345375,-4.345008,-3.0399518
03-01-03-02-01-02-03,happy,4.4044375,0.03538275510072708,0.15272588315217392,2236.082854409039,1869.07992565105,-382.54004,36.176525,-18.791285,-7.220091,-11.492606,-4.8358216,-21.14619,-9.166432,-20.545965,4.1919065,-12.935855,-3.5088873,-3.9970155
03-01-03-02-02-01-03,happy,4.1375,0.04368530586361885,0.14930513822115385,2225.426383961307,1948.2810067265116,-335.5033,38.600143,-8.55825,-6.629777,-9.129693,-3.8005784,-21.757948,-11.237164,-22.272278,-3.2812219,-8.123103,-8.784406,-0.22068739
03-01-03-02-02-02-03,happy,3.8371875,0.02462763339281082,0.15314127604166666,2194.136499146544,1871.3803317502234,-386.04715,41.89214,-15.8371725,-6.2593555,-1.0956513,-7.892565,-18.68197,-7.630344,-17.444378,2.6346486,-12.900138,-3.6212964,-3.3854306
03-01-04-01-01-01-03,sad,3.603625,0.002451254753395915,0.10159706858407079,2181.640398799861,1792.9353593885155,-640.4811,67.85048,-5.5089717,13.030829,2.881281,-4.655801,-12.832262,-2.0298076,-10.601822,1.7125618,-7.1791987,-2.0920608,-4.110309
03-01-04-01-01-02-03,sad,3.57025,0.0024936378467828035,0.06550380161830358,1935.170251618975,1761.545398453538,-646.45154,67.515305,-1.7165781,13.499991,2.27731,-5.8121066,-11.587448,-0.2717933,-8.111685,-1.103299,-5.8359613,-1.8487835,-4.0966525
03-01-04-01-02-01-03,sad,3.57025,0.004261883907020092,0.10561261858258929,2009.574932549789,1793.3535842060535,-584.0099,56.87225,-6.6167417,14.802872,0.0905785,-8.720733,-16.480282,-3.8609307,-11.595771,1.7165152,-6.75014,-2.2350168,-1.1353979
03-01-04-01-02-02-03,sad,3.536875,0.003960279282182455,0.11009642454954954,1992.3113867806853,1865.6825072323115,-593.0243,63.235664,1.0186442,14.389076,4.497442,-7.286324,-17.54312,-0.42754146,-12.264777,2.5966473,-4.921156,-2.5884726,-2.2894435
03-01-04-02-01-01-03,sad,3.7704375,0.01257542334496975,0.1195171808792373,2055.5455225928154,1783.4157987376675,-501.0203,53.92032,-19.122564,0.11362124,-6.128234,-13.963994,-22.961594,-17.073074,-24.196796,-6.2258267,-10.08516,-10.50269,-7.4033484
03-01-04-02-01-02-03,sad,3.8371875,0.01809665746986866,0.12161865234375,2168.1705479137313,1884.4585493453167,-458.09705,43.374012,-10.415863,6.013222,-4.7521973,-8.894656,-21.022064,-10.400878,-17.075335,-3.3750768,-12.321757,-9.375605,-7.2000384
03-01-04-02-02-01-03,sad,3.470125,0.020553674548864365,0.11176265051605505,1864.63936263041,1821.9437542792343,-411.45462,46.529655,-12.816728,10.840225,1.184573,-6.6653056,-20.60141,-14.339831,-16.475769,-3.0241108,-11.773087,-3.490455,-6.182446
03-01-04-02-02-02-03,sad,3.7036875,0.017978783696889877,0.07985924030172414,1599.0146710927816,1486.2164703677986,-463.15417,51.530678,-8.522223,9.637262,1.3308579,-5.3657436,-15.851729,-11.534445,-16.695692,-1.8197904,-9.11816,-4.2257285,-3.9522126
03-01-05-01-01-01-03,angry,4.004,0.0024194319266825914,0.14789109002976192,2326.8747451644413,1923.319441979438,-596.62854,61.21967,2.0580387,20.207941,-2.03383,-3.1048608,-15.02874,-8.121734,-6.654639,-5.2668757,-6.299023,-1.7128879,-5.96843
03-01-05-01-01-02-03,angry,4.07075,0.00931322667747736,0.18357086181640625,2291.6242040040897,1804.599449138419,-493.5078,49.306282,-10.447231,16.675983,-4.4498615,-4.1170616,-15.741804,-8.60726,-9.002645,-8.973191,-6.059424,-2.1359067,-6.1139545
03-01-05-01-02-01-03,angry,3.8038125,0.0071548158302903175,0.18853811055672268,2299.3742795827748,1734.691168105539,-510.0236,51.75036,-10.829004,15.026038,-5.077527,-6.6255493,-20.998734,-9.721963,-8.6474495,-6.964484,-5.2885523,-0.6422656,-9.11451
03-01-05-01-02-02-03,angry,3.8371875,0.01144600473344326,0.19603678385416667,2329.162838736944,1780.60841372775,-467.7599,50.12727,-12.48063,7.664305,-4.344163,-9.831741,-19.304193,-9.941559,-10.910918,-6.452196,-5.9434705,-2.3737102,-8.025955
03-01-05-02-01-01-03,angry,4.4044375,0.056771714240312576,0.16538581295289856,2469.331724899674,1925.6181686170537,-319.79218,32.09838,-15.700404,6.901438,-16.136528,1.5539144,-19.509338,-7.508131,-8.291082,-6.6625576,-3.7991307,-3.2524726,-3.811075
03-01-05-02-01-02-03,angry,4.4044375,0.053102631121873856,0.1649612205615942,2367.2176684498954,1895.9541190698862,-313.47717,33.079082,-12.6468,9.143751,-10.578796,-2.1588302,-18.380907,-9.152364,-6.6020308,-6.5571537,-6.129975,-2.6909096,-3.6445954
03-01-05-02-02-01-03,angry,4.2375625,0.04907917231321335,0.17151888510338345,2342.1349920461066,1900.564603641881,-335.01047,39.817154,-13.353869,4.4368267,-14.308421,-0.43263623,-18.491108,-11.299492,-8.257701,-5.2699947,-5.350966,-3.461012,-4.807821
03-01-05-02-02-02-03,angry,4.5045,0.06741711497306824,0.17777593085106383,2409.8798692431724,1923.339669719141,-306.1087,34.577744,-12.185777,3.75683,-15.264971,0.2333781,-16.025394,-11.193345,-8.7258625,-2.2757158,-5.9017496,-4.624162,-2.7530646
03-01-06-01-01-01-03,fearful,3.737125,0.0040571428835392,0.12840962206196582,2300.6573337133145,1904.1968331024548,-560.70935,58.061478,-3.6222708,13.750654,-0.27666003,-4.260675,-22.688728,-3.8846393,-6.359722,-4.0528903,-7.7134666,-5.6169577,-6.505108
03-01-06-01-01-02-03,fearful,3.8371875,0.0074718911200761795,0.14049072265625,2106.223125843631,1817.9764211780762,-496.97232,56.56861,-9.706727,12.668229,-3.7891374,-11.515723,-22.899261,-6.5845203,-11.461832,-7.2352304,-9.567596,-8.21777,-6.511688
03-01-06-01-02-01-03,fearful,3.5035,0.008721504360437393,0.13367808948863635,2294.073469517943,1941.5549290099527,-514.4865,48.164246,-5.7722344,9.360526,-3.3700023,-8.782053,-21.111155,-8.489655,-12.181164,-2.892381,-7.900126,-7.730573,-3.8370333
03-01-06-01-02-02-03,fearful,3.20325,0.007343723438680172,0.12981996441831684,2344.214148503061,1794.8935817650772,-531.4225,52.60909,-12.455482,12.538661,-1.3205913,-8.335107,-21.537441,-6.961202,-11.639008,1.741538,-6.541332,-3.9427793,-2.2430332
03-01-06-02-01-01-03,fearful,3.3033125,0.026991423219442368,0.1080322265625,1959.7103140920424,1863.1606013381258,-351.59283,59.318523,-12.357058,17.158792,2.5444958,-0.69493294,-9.531508,-3.490581,-13.965666,11.380735,-9.998168,-3.1116061,2.1294007
03-01-06-02-01-02-03,fearful,3.9039375,0.04663543775677681,0.16110479636270492,2222.8071615704575,1821.0463425893,-313.75317,40.435028,-24.38886,3.6906478,-7.0289383,-4.7420573,-28.207846,-11.156491,-19.646547,0.48963565,-13.211947,-7.140603,-0.24768658
03-01-06-02-02-01-03,fearful,3.3033125,0.028893139213323593,0.12278395432692307,2141.141996358841,1961.1103594367426,-375.6185,44.33429,-10.001801,9.072419,0.8562135,1.2131358,-22.044115,-9.885683,-16.65009,2.7746124,-9.104903,-8.3010235,-2.068269
03-01-06-02-02-02-03,fearful,3.4368125,0.037862278521060944,0.1847466362847222,2344.834839767431,1884.7383096666626,-323.7972,43.222282,-27.674084,-5.3458934,-7.9072475,-10.551735,-26.774565,-9.982283,-25.828417,8.230389,-8.499165,-8.23915,3.283867
03-01-07-01-01-01-03,disgust,4.037375,0.005230884533375502,0.16127506766732283,2369.88877448503,1859.4023158224975,-522.43494,54.655342,-11.595461,12.091044,-6.591076,-7.0573545,-11.769509,-7.196668,-3.7918742,1.0087184,-9.892892,-5.091925,-9.147878
03-01-07-01-01-02-03,disgust,3.9706875,0.0036441779229789972,0.12915234375,2361.3495047286415,1803.9616451347124,-566.00037,57.635002,-7.2437553,14.785266,-3.4032388,-7.251319,-13.021803,-9.703224,-5.919153,-0.4860428,-8.138964,-4.87153,-6.8083982
03-01-07-01-02-01-03,disgust,3.603625,0.0037037055008113384,0.14963875829646017,2522.0028519187144,2030.8566704717116,-571.7656,46.678318,1.6766895,13.5257635,-1.7179109,-11.362915,-14.479073,-3.5443294,-5.07934,-0.6163923,-11.80954,-4.1591887,-5.008858
03-01-07-01-02-02-03,disgust,3.7704375,0.0065496149472892284,0.1871689618644068,2531.225115285449,1801.1010199727175,-489.8864,47.38505,-14.752893,10.9758835,-3.84731,-12.477249,-15.818198,-8.42623,-7.366599,1.7753795,-9.139852,-6.0044565,-8.963655
03-01-07-02-01-01-03,disgust,4.104125,0.004492026288062334,0.15676856225775193,2222.8327842038116,1843.815596514847,-527.2131,59.058346,-8.15609,17.7916,-6.3811016,-13.014679,-11.242933,-3.6319802,-7.330662,-1.2090695,-8.492005,-5.5708,-5.274189
03-01-07-02-01-02-03,disgust,4.104125,0.0046340362168848515,0.16764322916666666,2306.221222587983,1871.2769210407923,-498.03912,62.472603,-3.464282,10.576277,-9.01229,-8.528889,-10.030107,-0.7991598,-9.139493,3.1357515,-6.5455785,-3.411702,-6.202577
03-01-07-02-02-01-03,disgust,3.8371875,0.008428031578660011,0.14842529296875,2241.3677472730637,1885.5317573369055,-477.43066,60.419254,-3.4669456,2.488668,-9.249736,-12.633362,-10.002285,-3.5518677,-16.814579,-3.126331,-7.0196133,-7.2813916,-5.7158976
03-01-07-02-02-02-03,disgust,3.9373125,0.014024882577359676,0.19825793850806453,2567.5880210999803,1914.7256066122784,-428.44754,41.58282,-10.45286,-0.75466245,-10.881131,-9.260774,-16.71084,-8.168915,-12.976454,-4.5005856,-5.1799903,-7.079881,-7.5786214
03-01-08-01-01-01-03,surprised,3.2365625,0.0068756891414523125,0.11331475949754902,1971.3551660812857,1596.5212980823337,-548.47217,49.337875,-17.246298,1.248373,-8.651554,-7.9777718,-21.304,-6.7726564,-12.999922,-1.2192006,-6.848819,-2.805015,-4.5416746
03-01-08-01-01-02-03,surprised,3.3700625,0.007671859581023455,0.08928176591981132,2277.680501914636,1940.6960577031407,-544.51166,47.374615,-7.8663282,11.971281,-1.471016,-5.107805,-11.336812,0.012244049,-7.224585,0.5705692,-3.6795297,-4.7966337,-0.46139446
03-01-08-01-02-01-03,surprised,3.20325,0.006045966874808073,0.11866201268564357,2111.778144894099,1719.893604045917,-578.52026,48.58718,-7.228987,5.0706286,-4.9093404,-4.4470425,-17.48436,-4.936041,-12.977563,0.079350755,-3.06886,-6.735719,-3.1480389
03-01-08-01-02-02-03,surprised,3.57025,0.00965184811502695,0.12652587890625,1775.2420672795213,1422.98181312079,-513.671,49.01264,-16.685017,9.147806,-7.370925,-8.499379,-14.922849,-2.3368137,-11.215134,2.4636555,-2.8639958,-5.578402,-1.6160215
03-01-08-02-01-01-03,surprised,3.2699375,0.014106153510510921,0.11910270024271845,2230.004211031043,1810.1442978735993,-487.33813,51.33303,-16.355896,6.176196,-14.411504,-8.3832855,-16.392609,-5.945889,-14.486631,-4.279976,-1.2615023,-8.022203,-2.5252075
03-01-08-02-01-02-03,surprised,3.603625,0.017485259100794792,0.11918815680309734,2016.7504872829873,1641.7630381773552,-446.13004,38.701824,-10.9327545,8.791956,-9.839826,-6.0157633,-13.636676,-0.87514263,-9.014968,-2.5404224,-0.37066266,-7.1309896,-0.5112471
03-01-08-02-02-01-03,surprised,3.5035,0.018016478046774864,0.12119584517045455,2323.6236831731994,1835.412001419192,-441.5956,41.14762,-15.144229,-6.570842,-6.6292396,-8.360669,-21.93711,-1.9540478,-13.996309,-1.0163532,-3.0038323,-6.1962023,-5.6114473
03-01-08-02-02-02-03,surprised,3.2365625,0.010394470766186714,0.11496151194852941,2255.6308809097263,1729.0069932072531,-530.36676,47.467083,-11.125084,2.8173027,-7.486148,-8.000828,-14.48135,-4.736846,-11.737421,-1.7242846,-6.0379577,-5.8174996,-5.7558036
